invoice_date,invoice_number,location_zip,total,completion_date
2021-03-29,24175187,80904.0,0.0,2021-03-29
2021-05-17,24175199,80909.0,467.4,2021-05-17
2021-04-22,24175827,80921.0,2002.4,2021-04-22
2021-05-10,24176931,80911.0,133.0,2021-05-10
2021-05-07,24176946,80919.0,431.4,2021-05-07
2021-04-01,24179285,80920.0,149.95,2021-04-01
2021-04-02,24187110,80923.0,167.4,2021-04-02
2021-05-13,24187137,80920.0,436.0,2021-05-13
2021-05-12,24187148,80906.0,833.0,2021-05-12
2021-04-07,24187162,80918.0,1651.4,2021-04-07
2021-05-10,24187476,80905.0,317.4,2021-05-10
2021-04-28,24187490,80918.0,251.4,2021-04-28
2021-04-27,24187503,80132.0,167.4,2021-04-27
2021-04-29,24187988,80132.0,192.0,2021-04-29
2021-05-19,24188022,80920.0,0.0,2021-05-19
2021-05-14,24188036,80918.0,256.0,2021-05-14
2021-05-07,24188246,80908.0,167.4,2021-05-07
2021-05-05,24188259,80919.0,634.4,2021-05-05
2021-04-06,24188890,80906.0,103.0,2021-04-06
2021-04-26,24188904,80922.0,206.4,2021-04-26
2021-04-01,24189907,80907.0,647.0,2021-04-01
2021-04-15,24189923,80925.0,515.95,2021-04-15
2021-04-22,24189936,80924.0,0.0,2021-04-22
2021-04-08,24189949,80925.0,150.0,2021-04-08
2021-05-14,24190292,80921.0,0.0,2021-05-14
2021-04-19,24190316,80923.0,167.4,2021-04-19
2021-04-13,24190937,80907.0,1252.4,2021-04-14
2021-04-12,24191187,80922.0,830.4,2021-04-12
2021-05-03,24191208,80909.0,84.0,2021-05-03
2021-04-27,24191229,80132.0,307.4,2021-04-27
2021-04-08,24191244,80924.0,238.4,2021-04-08
2021-04-06,24191578,80905.0,763.95,2021-04-06
2021-04-12,24191578-1,80905.0,0.0,2021-04-06
2021-04-16,24191578-2,80905.0,0.0,2021-04-06
2021-04-19,24191591,80923.0,167.4,2021-04-19
2021-05-07,24191606,80906.0,186.4,2021-05-07
2021-04-27,24191621,80927.0,167.4,2021-04-27
2021-04-15,24191634,80915.0,0.0,2021-04-15
2021-03-31,24191700,80907.0,245.95,2021-03-31
2021-04-21,24191717,80918.0,84.0,2021-04-21
2021-04-28,24191736,80906.0,76.0,2021-04-28
2021-05-05,24191749,80903.0,0.0,2021-05-05
2021-04-06,24191762,80910.0,285.95,2021-04-06
2021-03-31,24191776,80904.0,0.0,2021-03-31
2021-05-05,24191789,80817.0,84.0,2021-05-05
2021-04-07,24191831,80919.0,1051.4,2021-04-07
2021-06-09,24192339,80922.0,167.4,2021-06-09
2021-05-17,24193367,80922.0,167.4,2021-05-17
2021-04-05,24193384,80922.0,251.4,2021-04-05
2021-04-02,24193398,80909.0,0.0,2021-04-02
2021-04-12,24194017,80922.0,0.0,2021-04-12
2021-04-26,24194031,80907.0,329.0,2021-04-26
2021-04-09,24194045,80829.0,167.4,2021-04-09
2021-04-27,24194061,80924.0,251.4,2021-04-27
2021-05-11,24194156,80922.0,0.0,2021-05-11
2021-04-13,24194172,80906.0,216.4,2021-04-13
2021-04-08,24194259,80909.0,167.4,2021-04-08
2021-04-13,24194272,80923.0,251.4,2021-04-13
2021-05-17,24194272-1,80923.0,-167.4,2021-04-13
2021-04-06,24194289,80920.0,186.4,2021-04-06
2021-04-14,24194303,81001.0,967.0,2021-04-15
2021-04-21,24194528,80918.0,481.4,2021-04-21
2021-04-23,24194556,80921.0,0.0,2021-04-23
2021-03-29,24194773,80909.0,167.4,2021-03-29
2021-04-01,24194773-1,80909.0,0.0,2021-03-29
2021-03-31,24194785,80909.0,0.0,2021-03-31
2021-04-19,24195027,80908.0,0.0,2021-04-19
2021-04-02,24196819,80909.0,342.95,2021-04-02
2021-04-26,24199642,80920.0,224.4,2021-04-26
2021-05-13,24200409,80919.0,167.4,2021-05-13
2021-05-14,24200423,80906.0,167.4,2021-05-14
2021-04-30,24200458,80919.0,266.95,2021-04-30
2021-04-02,24201174,80920.0,437.0,2021-04-02
2021-04-27,24201203,80904.0,186.4,2021-04-27
2021-05-12,24201709,80919.0,224.4,2021-05-12
2021-05-28,24201821,80924.0,226.4,2021-05-28
2021-06-22,24201821-1,80924.0,-0.4,2021-05-28
2021-04-29,24202195,80925.0,84.0,2021-04-29
2021-04-21,24202210,80919.0,167.4,2021-04-21
2021-05-07,24202459,80909.0,525.4,2021-05-07
2021-04-13,24202707,80919.0,167.4,2021-04-13
2021-05-04,24202739,80920.0,97.95,2021-05-04
2021-04-07,24202839,80909.0,84.0,2021-04-07
2021-04-06,24203246,80919.0,0.0,2021-04-06
2021-05-18,24203731,80921.0,186.4,2021-05-18
2021-04-08,24203750,80132.0,0.0,2021-04-08
2021-04-28,24203987,80906.0,167.4,2021-04-28
2021-04-28,24204629,80919.0,251.4,2021-04-28
2021-04-22,24204652,80918.0,335.0,2021-04-22
2021-04-01,24205267,80911.0,13.95,2021-04-01
2021-05-12,24205554,80919.0,265.4,2021-05-12
2021-04-15,24205801,80817.0,0.0,2021-04-15
2021-04-28,24205921,80919.0,439.4,2021-04-28
2021-05-06,24205950,80911.0,2550.4,2021-05-06
2021-05-14,24206047,80922.0,167.4,2021-05-14
2021-04-13,24206061,80906.0,167.4,2021-04-13
2021-03-31,24206076,80911.0,739.0,2021-03-31
2021-04-13,24206175,80923.0,97.95,2021-04-13
2021-05-11,24206419,80920.0,157.4,2021-05-11
2021-04-14,24206437,80904.0,164.0,2021-04-14
2021-05-14,24206675,80921.0,732.4,2021-05-14
2021-04-21,24206691,80908.0,0.0,2021-04-21
2021-05-12,24206706,80917.0,209.4,2021-05-12
2021-04-22,24206934,80924.0,756.4,2021-04-22
2021-04-28,24207190,80921.0,236.4,2021-04-28
2021-05-14,24207446,80920.0,206.4,2021-05-14
2021-04-13,24207465,80920.0,251.4,2021-04-13
2021-05-12,24208211,80919.0,84.0,2021-05-12
2021-04-14,24208230,80906.0,167.4,2021-04-14
2021-05-10,24208473,80908.0,407.4,2021-05-10
2021-05-06,24208595,80817.0,261.0,2021-05-06
2021-04-29,24208728,80915.0,634.4,2021-04-29
2021-05-04,24209235,80922.0,198.8,2021-05-04
2021-04-29,24209885,80132.0,0.0,2021-04-29
2021-04-09,24210008,80906.0,167.4,2021-04-09
2021-05-04,24210151,80927.0,0.0,2021-05-04
2021-05-05,24210517,80919.0,249.4,2021-05-05
2021-05-14,24213587,80920.0,317.4,2021-05-14
2021-03-31,24215251,80905.0,0.0,2021-03-31
2021-05-04,24215264,80920.0,0.0,2021-05-04
2021-04-15,24215635,80920.0,97.95,2021-04-15
2021-04-28,24215763,80921.0,0.0,2021-04-28
2021-05-06,24215776,80919.0,416.4,2021-05-06
2021-04-22,24216148,80920.0,84.0,2021-04-22
2021-04-14,24216275,80919.0,167.4,2021-04-14
2021-05-06,24216290,80906.0,167.4,2021-05-06
2021-04-08,24216787,80907.0,473.4,2021-04-08
2021-05-11,24217327,80924.0,0.0,2021-05-11
2021-05-04,24217687,80909.0,221.0,2021-05-04
2021-05-04,24218835,80922.0,453.4,2021-05-04
2021-04-29,24219475,80921.0,192.4,2021-04-29
2021-03-31,24220243,80904.0,0.0,2021-03-31
2021-05-06,24220374,80920.0,133.0,2021-05-06
2021-04-29,24220507,80922.0,167.4,2021-04-29
2021-04-09,24220520,80909.0,0.0,2021-04-09
2021-05-04,24220535,80909.0,0.0,2021-05-04
2021-04-23,24220632,80916.0,74.0,2021-04-23
2021-04-30,24221139,80905.0,0.0,2021-04-30
2021-04-28,24221154,80906.0,639.4,2021-04-28
2021-05-18,24221174,80909.0,634.0,2021-05-18
2021-05-12,24221195,80906.0,167.4,2021-05-12
2021-05-18,24221523,80918.0,167.4,2021-05-18
2021-04-23,24221551,80132.0,167.4,2021-04-23
2021-05-12,24221907,80132.0,355.4,2021-05-12
2021-04-05,24221920,80919.0,1217.0,2021-04-05
2021-05-05,24222292,80919.0,153.0,2021-05-05
2021-04-01,24222311,80909.0,1419.0,2021-04-01
2021-04-02,24222548,80919.0,62.95,2021-04-02
2021-03-31,24222931,80917.0,0.0,2021-03-31
2021-05-04,24223187,80919.0,150.0,2021-05-04
2021-04-05,24223322,80921.0,157.4,2021-04-05
2021-04-21,24223350,80918.0,19.0,2021-04-21
2021-04-07,24223443,80916.0,866.0,2021-04-07
2021-03-31,24223573,80904.0,19.0,2021-03-31
2021-06-15,24223573-1,80904.0,-1253.92,2021-03-31
2021-04-09,24223702,80919.0,1698.95,2021-04-09
2021-04-28,24223834,80918.0,157.4,2021-04-28
2021-04-22,24227155,80132.0,97.95,2021-04-22
2021-03-31,24227283,80904.0,467.0,2021-03-31
2021-04-21,24227411,80920.0,167.4,2021-04-21
2021-04-07,24227425,80909.0,3352.95,2021-04-07
2021-04-13,24227425-1,80909.0,-1800.95,2021-04-07
2021-04-30,24228179,80927.0,729.95,2021-04-30
2021-04-01,24229331,80911.0,199.0,2021-04-01
2021-05-17,24230358,80919.0,167.4,2021-05-17
2021-04-27,24230379,80919.0,192.4,2021-04-27
2021-04-06,24231637,80906.0,829.0,2021-04-06
2021-04-28,24231653,80924.0,300.0,2021-04-28
2021-04-28,24232533,80920.0,84.0,2021-04-28
2021-05-10,24232546,80921.0,19.0,2021-05-10
2021-04-08,24233811,80911.0,136.0,2021-04-08
2021-04-02,24233824,80919.0,294.0,2021-04-02
2021-04-26,24233940,80922.0,355.4,2021-04-26
2021-05-06,24233960,80921.0,167.4,2021-05-06
2021-05-06,24234714,80919.0,0.0,2021-05-06
2021-04-02,24235219,80951.0,606.95,2021-04-02
2021-04-07,24235237,80920.0,97.95,2021-04-07
2021-04-03,24235475,80919.0,84.0,2021-04-03
2021-05-11,24235987,80904.0,634.4,2021-05-11
2021-05-04,24236371,80909.0,167.4,2021-05-04
2021-05-07,24236384,80132.0,455.4,2021-05-07
2021-04-01,24236500,80919.0,344.0,2021-04-01
2021-04-29,24236627,80908.0,87.0,2021-04-29
2021-04-30,24236640,80907.0,347.4,2021-04-30
2021-04-09,24236655,80907.0,84.0,2021-04-09
2021-04-26,24236892,80920.0,0.0,2021-04-26
2021-05-12,24237011,80920.0,386.0,2021-05-12
2021-04-26,24237395,80919.0,167.4,2021-04-26
2021-04-08,24237651,80908.0,69.0,2021-04-08
2021-04-06,24237663,80831.0,0.0,2021-04-06
2021-04-02,24237907,80918.0,79.0,2021-04-02
2021-05-21,24238419,80925.0,0.0,2021-05-21
2021-04-05,24241504,80919.0,167.4,2021-04-05
2021-04-05,24242643,80132.0,136.95,2021-04-05
2021-04-08,24245225,80919.0,167.4,2021-04-08
2021-04-12,24245238,80908.0,372.0,2021-04-12
2021-04-02,24247381,80920.0,150.0,2021-04-02
2021-04-07,24248019,80923.0,341.4,2021-04-07
2021-04-02,24253139,80904.0,0.0,2021-04-02
2021-06-04,24253651,80904.0,467.0,2021-06-04
2021-04-07,24253779,80906.0,718.4,2021-04-07
2021-04-03,24253790,80907.0,540.0,2021-04-03
2021-04-14,24253804,80907.0,271.0,2021-04-14
2021-04-08,24254419,80951.0,209.4,2021-04-08
2021-07-19,24254433,80906.0,30058.0,2021-07-21
2021-04-19,24254932,80923.0,617.4,2021-04-19
2021-05-07,24254946,80921.0,74.0,2021-05-07
2021-05-18,24255059,80908.0,167.4,2021-05-18
2021-04-13,24255443,80921.0,372.0,2021-04-13
2021-04-22,24255456,80904.0,0.0,2021-04-22
2021-04-13,24255474,80923.0,0.0,2021-04-13
2021-04-15,24255487,80920.0,186.4,2021-04-15
2021-05-10,24255571,80920.0,0.0,2021-05-10
2021-04-05,24256092,80923.0,0.0,2021-04-05
2021-04-23,24256111,80921.0,167.4,2021-04-23
2021-04-13,24256595,80132.0,219.4,2021-04-13
2021-05-12,24257366,80915.0,0.0,2021-05-12
2021-04-06,24257619,80924.0,167.4,2021-04-06
2021-04-06,24257648,80919.0,226.95,2021-04-06
2021-04-06,24257661,80923.0,167.4,2021-04-06
2021-05-01,24258131,80132.0,404.0,2021-05-01
2021-04-30,24258259,80923.0,0.0,2021-04-30
2021-04-05,24259283,80922.0,167.4,2021-04-05
2021-04-07,24259296,80817.0,167.4,2021-04-07
2021-05-05,24259309,80922.0,0.0,2021-05-05
2021-04-26,24259543,80109.0,1000.0,2021-04-26
2021-04-14,24259557,80918.0,97.95,2021-04-14
2021-04-19,24260051,80906.0,497.4,2021-04-19
2021-04-14,24260691,80920.0,186.4,2021-04-14
2021-04-06,24261331,80831.0,0.0,2021-04-06
2021-04-09,24271610,80919.0,0.0,2021-04-09
2021-04-08,24271623,80911.0,154.0,2021-04-08
2021-04-21,24271955,80904.0,0.0,2021-04-21
2021-04-07,24271988,80925.0,84.0,2021-04-07
2021-04-07,24272003,80925.0,84.0,2021-04-07
2021-05-11,24272856,80831.0,995.0,2021-05-11
2021-04-10,24272981,80906.0,84.0,2021-04-10
2021-04-09,24272995,80906.0,619.4,2021-04-09
2021-04-22,24272995-1,80906.0,-300.0,2021-04-09
2021-05-05,24273012,80921.0,295.4,2021-05-05
2021-04-12,24273374,80831.0,372.0,2021-04-12
2021-04-26,24273751,80921.0,167.4,2021-04-26
2021-04-13,24274899,80906.0,606.0,2021-04-13
2021-04-05,24274912,80916.0,530.0,2021-04-05
2021-04-08,24274925,80923.0,569.95,2021-04-08
2021-05-03,24274964,80920.0,916.0,2021-05-03
2021-04-05,24275036,80905.0,87.0,2021-04-05
2021-04-05,24275667,81005.0,594.95,2021-04-05
2021-04-05,24275682,80922.0,219.4,2021-04-05
2021-04-05,24275799,80918.0,335.0,2021-04-05
2021-04-23,24275811,80908.0,387.4,2021-04-23
2021-04-05,24276439,80917.0,160.0,2021-04-05
2021-04-10,24276460,80918.0,393.0,2021-04-10
2021-04-15,24276565,80923.0,2154.95,2021-04-15
2021-04-13,24276577,80907.0,238.4,2021-04-13
2021-04-06,24276590,80918.0,49.0,2021-04-06
2021-04-08,24277715,80921.0,0.0,2021-04-08
2021-04-22,24277737,80921.0,84.0,2021-04-22
2021-04-13,24278355,80920.0,662.95,2021-04-13
2021-04-05,24278483,80919.0,205.4,2021-04-05
2021-05-10,24278867,80922.0,186.4,2021-05-10
2021-04-19,24278995,80920.0,202.4,2021-04-19
2021-04-27,24279123,80919.0,260.0,2021-04-27
2021-04-26,24279523,80906.0,167.4,2021-04-26
2021-04-06,24279641,80918.0,895.95,2021-04-06
2021-04-09,24279641-1,80918.0,-114.0,2021-04-06
2021-04-06,24279763,80923.0,212.95,2021-04-06
2021-04-06,24279782,80904.0,0.0,2021-04-06
2021-04-07,24279797,80910.0,167.4,2021-04-07
2021-04-07,24279894,80917.0,688.0,2021-04-07
2021-04-05,24280019,80904.0,0.0,2021-04-05
2021-04-23,24280039,80909.0,19.0,2021-04-23
2021-04-14,24280067,80915.0,84.0,2021-04-14
2021-05-07,24280163,80922.0,0.0,2021-05-07
2021-04-19,24280176,80905.0,1545.4,2021-04-19
2021-04-09,24280275,80903.0,167.4,2021-04-09
2021-04-26,24280293,80921.0,366.4,2021-04-26
2021-04-05,24280810,80919.0,187.0,2021-04-05
2021-04-06,24280821,80919.0,379.4,2021-04-06
2021-04-26,24280916,80920.0,154.0,2021-04-26
2021-04-26,24281427,80919.0,322.0,2021-04-26
2021-04-30,24281440,80922.0,262.4,2021-04-30
2021-07-26,24281440-1,80922.0,-30.0,2021-04-30
2021-04-26,24281559,80921.0,167.4,2021-04-26
2021-04-12,24281691,80106.0,317.4,2021-04-12
2021-04-06,24282067,80924.0,401.4,2021-04-06
2021-04-09,24285779,80906.0,0.0,2021-04-09
2021-04-28,24286675,80904.0,167.4,2021-04-28
2021-04-06,24286688,80922.0,0.0,2021-04-06
2021-04-08,24286701,80911.0,0.0,2021-04-08
2021-05-08,24286714,80921.0,300.4,2021-05-08
2021-05-12,24286803,80918.0,167.4,2021-05-12
2021-06-02,24286820,80918.0,0.0,2021-06-02
2021-04-30,24286932,80829.0,0.0,2021-04-30
2021-04-21,24286946,80911.0,187.0,2021-04-21
2021-04-15,24287573,80132.0,0.0,2021-04-15
2021-04-05,24287586,80919.0,467.0,2021-04-05
2021-04-27,24287598,80908.0,0.0,2021-04-27
2021-04-19,24287611,80907.0,205.4,2021-04-19
2021-04-08,24287624,80920.0,479.0,2021-04-08
2021-05-07,24287829,80908.0,150.0,2021-05-07
2021-04-13,24287971,80921.0,1085.95,2021-04-13
2021-05-13,24288851,80132.0,0.0,2021-05-13
2021-05-03,24288979,80921.0,0.0,2021-05-03
2021-04-08,24289107,80909.0,49.0,2021-04-08
2021-05-10,24289118,80915.0,167.4,2021-05-10
2021-05-14,24289149,80907.0,293.4,2021-05-14
2021-04-09,24289624,80921.0,0.0,2021-04-09
2021-05-13,24289875,80908.0,150.0,2021-05-13
2021-04-07,24289917,80829.0,421.0,2021-04-07
2021-04-08,24290131,80919.0,167.4,2021-04-08
2021-05-05,24290147,80918.0,167.4,2021-05-05
2021-04-08,24290259,80911.0,49.0,2021-04-08
2021-04-30,24290270,80923.0,0.0,2021-04-30
2021-04-14,24290771,80906.0,74.0,2021-04-14
2021-05-04,24290788,80921.0,0.0,2021-05-04
2021-04-13,24291283,80817.0,113.0,2021-04-13
2021-04-13,24291411,80924.0,19.0,2021-04-13
2021-05-14,24291446,80919.0,167.4,2021-05-14
2021-04-12,24291539,80918.0,122.0,2021-04-12
2021-04-08,24291670,80921.0,19.0,2021-04-08
2021-04-08,24291685,80904.0,197.4,2021-04-08
2021-05-07,24292819,80908.0,150.0,2021-05-07
2021-04-13,24293088,80918.0,0.0,2021-04-13
2021-04-29,24293206,80907.0,0.0,2021-04-29
2021-04-08,24293220,80915.0,514.4,2021-04-08
2021-04-08,24293587,80907.0,634.4,2021-04-08
2021-04-08,24294227,80919.0,168.0,2021-04-08
2021-04-30,24301399,80919.0,410.4,2021-04-30
2021-04-22,24301412,80919.0,0.0,2021-04-22
2021-04-07,24301930,80904.0,49.0,2021-04-07
2021-04-10,24302163,80906.0,349.4,2021-04-10
2021-04-19,24302181,80923.0,819.0,2021-04-19
2021-04-21,24302192,80909.0,564.95,2021-04-21
2021-04-07,24302454,80911.0,564.95,2021-04-07
2021-04-12,24302596,80917.0,84.0,2021-04-12
2021-05-01,24302871,80917.0,97.95,2021-05-01
2021-04-07,24302889,80906.0,1230.4,2021-04-07
2021-05-07,24303571,80923.0,165.95,2021-05-07
2021-04-15,24303865,80905.0,615.0,2021-04-15
2021-04-06,24303959,80925.0,150.0,2021-04-06
2021-04-15,24303977,80906.0,84.0,2021-04-15
2021-05-04,24304083,80906.0,814.4,2021-05-04
2021-04-07,24304094,80911.0,468.0,2021-04-07
2021-04-09,24304476,80905.0,84.0,2021-04-09
2021-05-06,24304502,80919.0,282.0,2021-05-06
2021-04-09,24304628,80921.0,531.4,2021-04-09
2021-04-09,24304851,80909.0,0.0,2021-04-09
2021-04-06,24304863,80919.0,0.0,2021-04-06
2021-05-06,24304876,80906.0,1699.4,2021-05-06
2021-04-19,24304898,80906.0,447.0,2021-04-19
2021-04-13,24304912,80920.0,375.4,2021-04-13
2021-04-23,24305121,80910.0,49.0,2021-04-23
2021-04-29,24305260,80132.0,0.0,2021-04-29
2021-05-06,24305273,80907.0,236.0,2021-05-06
2021-04-12,24305506,80920.0,396.0,2021-04-12
2021-04-19,24305904,80924.0,718.4,2021-04-19
2021-05-04,24306042,80918.0,813.95,2021-05-04
2021-04-12,24306056,80920.0,236.0,2021-04-12
2021-04-15,24306138,80906.0,617.95,2021-04-15
2021-05-03,24306159,80920.0,349.0,2021-05-03
2021-04-19,24306179,80919.0,97.95,2021-04-19
2021-04-22,24306539,80132.0,205.4,2021-04-22
2021-05-03,24306557,80922.0,0.0,2021-05-03
2021-04-09,24306572,80911.0,634.4,2021-04-09
2021-04-13,24306689,80918.0,166.95,2021-04-13
2021-04-14,24306716,80924.0,309.0,2021-04-14
2021-04-29,24306794,80904.0,0.0,2021-04-29
2021-04-13,24307037,80907.0,97.95,2021-04-13
2021-05-06,24307365,80920.0,84.0,2021-05-06
2021-04-21,24307375,80918.0,377.4,2021-04-21
2021-04-15,24307551,80904.0,446.95,2021-04-15
2021-04-14,24307680,80922.0,49.0,2021-04-14
2021-04-21,24307697,80923.0,84.0,2021-04-21
2021-05-07,24307803,80919.0,152.0,2021-05-07
2021-04-21,24308076,80905.0,881.4,2021-04-21
2021-04-21,24308316,80906.0,49.0,2021-04-21
2021-06-09,24308334,80919.0,340.0,2021-06-09
2021-04-30,24308346,80917.0,654.4,2021-04-30
2021-04-29,24308363,80919.0,49.0,2021-04-29
2021-04-09,24308380,80910.0,0.0,2021-04-09
2021-04-28,24308393,80919.0,0.0,2021-04-28
2021-04-14,24308586,80920.0,52.0,2021-04-14
2021-04-28,24315091,80919.0,167.4,2021-04-28
2021-05-10,24315219,80920.0,84.0,2021-05-10
2021-05-14,24315987,80922.0,1802.4,2021-05-14
2021-04-26,24317395,80906.0,1129.4,2021-04-26
2021-04-23,24318291,80907.0,335.95,2021-04-23
2021-05-14,24319443,80911.0,112.0,2021-05-14
2021-04-07,24319456,80910.0,616.0,2021-04-07
2021-05-14,24320211,80911.0,0.0,2021-05-14
2021-04-13,24323982,80907.0,1078.0,2021-04-13
2021-04-21,24324052,80921.0,49.0,2021-04-21
2021-04-09,24324084,80918.0,3380.95,2021-04-09
2021-05-11,24324084-1,80918.0,-398.0,2021-04-09
2021-04-21,24324308,80907.0,0.0,2021-04-21
2021-04-21,24327251,80906.0,1074.95,2021-04-21
2021-04-08,24327263,80916.0,285.0,2021-04-08
2021-05-08,24327277,80132.0,167.4,2021-05-08
2021-05-11,24327643,80919.0,347.4,2021-05-11
2021-04-08,24327653,80919.0,2100.95,2021-04-08
2021-04-22,24327764,80921.0,212.0,2021-04-22
2021-04-08,24327780,80904.0,0.0,2021-04-08
2021-04-21,24330454,80920.0,49.0,2021-04-21
2021-05-25,24330593,80920.0,2814.95,2021-05-25
2021-04-09,24330707,80918.0,49.0,2021-04-09
2021-05-03,24330718,80921.0,202.4,2021-05-03
2021-05-11,24330718-1,80921.0,-35.0,2021-05-03
2021-04-09,24331363,80906.0,868.4,2021-04-09
2021-05-05,24331390,80132.0,187.0,2021-05-05
2021-04-12,24331475,80905.0,410.0,2021-04-12
2021-04-12,24332371,80923.0,934.4,2021-04-12
2021-04-12,24332385,80831.0,97.95,2021-04-12
2021-05-12,24332400,80907.0,256.0,2021-05-12
2021-04-21,24332500,80921.0,729.95,2021-04-21
2021-05-10,24334036,80918.0,57.0,2021-05-10
2021-04-14,24334175,80919.0,52.0,2021-04-14
2021-04-14,24334548,80918.0,335.4,2021-04-14
2021-04-26,24334812,80920.0,186.4,2021-04-26
2021-04-12,24335449,80909.0,769.0,2021-04-12
2021-05-10,24339668,80918.0,6120.0,2021-05-10
2021-04-09,24339797,80910.0,98.0,2021-04-09
2021-04-21,24339808,80919.0,448.95,2021-04-21
2021-04-12,24341715,80920.0,206.4,2021-04-12
2021-04-14,24343635,80817.0,49.0,2021-04-14
2021-04-22,24344147,80911.0,49.0,2021-04-22
2021-05-19,24344659,80829.0,235.4,2021-05-19
2021-04-24,24344787,80920.0,317.4,2021-04-24
2021-04-09,24344800,80918.0,46.0,2021-04-09
2021-04-08,24345683,80929.0,5117.0,2021-04-08
2021-05-10,24346067,80906.0,6962.0,2021-05-10
2021-06-16,24346067-1,80906.0,-6962.0,2021-05-10
2021-04-19,24346094,80817.0,784.4,2021-04-19
2021-04-21,24346094-1,80817.0,-0.4,2021-04-19
2021-05-05,24346835,80904.0,294.0,2021-05-05
2021-05-05,24351443,80925.0,0.0,2021-05-05
2021-04-22,24351465,80132.0,1037.4,2021-04-22
2021-04-09,24352339,80132.0,257.4,2021-04-09
2021-04-08,24352723,80904.0,0.0,2021-04-08
2021-04-12,24354392,80906.0,662.0,2021-04-12
2021-04-08,24354420,80923.0,0.0,2021-04-08
2021-04-19,24354433,80916.0,154.0,2021-04-19
2021-05-13,24355804,80907.0,0.0,2021-05-13
2021-04-26,24357590,80921.0,1557.95,2021-04-26
2021-05-03,24359385,80922.0,251.4,2021-05-03
2021-05-13,24360787,80907.0,446.4,2021-05-13
2021-05-06,24361812,80907.0,87.95,2021-05-06
2021-05-17,24362971,80918.0,84.0,2021-05-17
2021-04-21,24363004,80921.0,49.0,2021-04-21
2021-04-15,24364759,80924.0,372.0,2021-04-15
2021-04-26,24364770,80906.0,96.0,2021-04-26
2021-04-16,24365835,80920.0,1077.4,2021-04-27
2021-04-22,24365848,80904.0,49.0,2021-04-22
2021-04-15,24366677,80923.0,0.0,2021-04-15
2021-04-26,24366829,80921.0,167.4,2021-04-26
2021-05-07,24367714,80831.0,84.0,2021-05-07
2021-05-17,24369116,80922.0,224.0,2021-05-17
2021-04-23,24369249,80921.0,551.4,2021-04-23
2021-04-23,24369272,80919.0,84.0,2021-04-23
2021-04-21,24369875,80907.0,263.4,2021-04-21
2021-04-21,24370899,80906.0,0.0,2021-04-21
2021-05-11,24371155,80906.0,0.0,2021-05-11
2021-04-09,24371542,80920.0,683.95,2021-04-09
2021-04-09,24371542-1,80920.0,0.0,2021-04-09
2021-04-08,24371560,80906.0,681.0,2021-04-08
2021-04-24,24372182,80817.0,947.4,2021-04-24
2021-04-14,24373587,81001.0,255.4,2021-04-14
2021-04-28,24373715,80905.0,345.4,2021-04-28
2021-04-19,24374367,80918.0,667.0,2021-04-19
2021-04-22,24377811,80919.0,474.4,2021-04-22
2021-04-10,24377826,80919.0,632.0,2021-04-10
